id,iso_country_origin,iso_country_destination,date,dateUS,count_x,count_Jan,variance,variance_%,iso_continent_origin,iso_continent_destination
41020,KR,MY,22/03/2020,3/22/2020,5,76,-71,-0.93,AS,AS
41021,KR,MY,29/03/2020,3/29/2020,5,76,-71,-0.93,AS,AS
41022,KR,MY,05/04/2020,04/05/2020,8,76,-68,-0.89,AS,AS
41023,KR,MY,12/04/2020,04/12/2020,10,76,-66,-0.87,AS,AS
41024,KR,MY,19/04/2020,4/19/2020,6,76,-70,-0.92,AS,AS
41025,KR,MY,26/04/2020,4/26/2020,4,76,-72,-0.95,AS,AS
41026,KR,MY,03/05/2020,05/03/2020,2,76,-74,-0.97,AS,AS
41027,KR,MY,10/05/2020,05/10/2020,2,76,-74,-0.97,AS,AS
41028,KR,MY,17/05/2020,5/17/2020,2,76,-74,-0.97,AS,AS
41029,KR,MY,24/05/2020,5/24/2020,4,76,-72,-0.95,AS,AS
41030,KR,MY,31/05/2020,5/31/2020,5,76,-71,-0.93,AS,AS
41031,KR,MY,07/06/2020,06/07/2020,5,76,-71,-0.93,AS,AS
41032,KR,MY,14/06/2020,6/14/2020,6,76,-70,-0.92,AS,AS
41033,KR,MY,21/06/2020,6/21/2020,6,76,-70,-0.92,AS,AS
41034,KR,MY,28/06/2020,6/28/2020,8,76,-68,-0.89,AS,AS
41035,KR,MY,05/07/2020,07/05/2020,6,76,-70,-0.92,AS,AS
41036,KR,MY,12/07/2020,07/12/2020,7,76,-69,-0.91,AS,AS
41037,KR,MY,19/07/2020,7/19/2020,6,76,-70,-0.92,AS,AS
41038,KR,MY,26/07/2020,7/26/2020,9,76,-67,-0.88,AS,AS
41039,KR,MY,02/08/2020,08/02/2020,5,76,-71,-0.93,AS,AS
41041,KR,NL,09/02/2020,02/09/2020,13,8.5,4.5,0.53,AS,EU
41042,KR,NL,16/02/2020,2/16/2020,9,8.5,0.5,0.06,AS,EU
41043,KR,NL,23/02/2020,2/23/2020,12,8.5,3.5,0.41,AS,EU
41044,KR,NL,01/03/2020,03/01/2020,13,8.5,4.5,0.53,AS,EU
41045,KR,NL,08/03/2020,03/08/2020,11,8.5,2.5,0.29,AS,EU
41046,KR,NL,15/03/2020,3/15/2020,9,8.5,0.5,0.06,AS,EU
41047,KR,NL,22/03/2020,3/22/2020,2,8.5,-6.5,-0.76,AS,EU
41048,KR,NL,29/03/2020,3/29/2020,7,8.5,-1.5,-0.18,AS,EU
41049,KR,NL,05/04/2020,04/05/2020,7,8.5,-1.5,-0.18,AS,EU
41050,KR,NL,12/04/2020,04/12/2020,11,8.5,2.5,0.29,AS,EU
41051,KR,NL,19/04/2020,4/19/2020,13,8.5,4.5,0.53,AS,EU
41052,KR,NL,26/04/2020,4/26/2020,18,8.5,9.5,1.12,AS,EU
41053,KR,NL,03/05/2020,05/03/2020,10,8.5,1.5,0.18,AS,EU
41054,KR,NL,10/05/2020,05/10/2020,12,8.5,3.5,0.41,AS,EU
41055,KR,NL,17/05/2020,5/17/2020,15,8.5,6.5,0.76,AS,EU
41056,KR,NL,24/05/2020,5/24/2020,15,8.5,6.5,0.76,AS,EU
41057,KR,NL,31/05/2020,5/31/2020,16,8.5,7.5,0.88,AS,EU
41058,KR,NL,07/06/2020,06/07/2020,10,8.5,1.5,0.18,AS,EU
41059,KR,NL,14/06/2020,6/14/2020,15,8.5,6.5,0.76,AS,EU
41060,KR,NL,21/06/2020,6/21/2020,13,8.5,4.5,0.53,AS,EU
41061,KR,NL,28/06/2020,6/28/2020,7,8.5,-1.5,-0.18,AS,EU
41062,KR,NL,05/07/2020,07/05/2020,10,8.5,1.5,0.18,AS,EU
41063,KR,NL,12/07/2020,07/12/2020,12,8.5,3.5,0.41,AS,EU
41064,KR,NL,19/07/2020,7/19/2020,8,8.5,-0.5,-0.06,AS,EU
41065,KR,NL,26/07/2020,7/26/2020,9,8.5,0.5,0.06,AS,EU
41066,KR,NL,02/08/2020,08/02/2020,6,8.5,-2.5,-0.29,AS,EU
41068,KR,NP,09/02/2020,02/09/2020,3,1.5,1.5,1,AS,AS
41069,KR,NP,16/02/2020,2/16/2020,1,1.5,-0.5,-0.33,AS,AS
41072,KR,NP,08/03/2020,03/08/2020,2,1.5,0.5,0.33,AS,AS
41073,KR,NP,15/03/2020,3/15/2020,1,1.5,-0.5,-0.33,AS,AS
41075,KR,NZ,09/02/2020,02/09/2020,14,10,4,0.4,AS,OC
41076,KR,NZ,16/02/2020,2/16/2020,12,10,2,0.2,AS,OC
41077,KR,NZ,23/02/2020,2/23/2020,12,10,2,0.2,AS,OC
41078,KR,NZ,01/03/2020,03/01/2020,10,10,0,0,AS,OC
41079,KR,NZ,08/03/2020,03/08/2020,5,10,-5,-0.5,AS,OC
41084,KR,NZ,12/04/2020,04/12/2020,3,10,-7,-0.7,AS,OC
41085,KR,NZ,19/04/2020,4/19/2020,2,10,-8,-0.8,AS,OC
41091,KR,NZ,31/05/2020,5/31/2020,1,10,-9,-0.9,AS,OC
41093,KR,NZ,14/06/2020,6/14/2020,1,10,-9,-0.9,AS,OC
41096,KR,NZ,05/07/2020,07/05/2020,1,10,-9,-0.9,AS,OC
41099,KR,NZ,26/07/2020,7/26/2020,1,10,-9,-0.9,AS,OC
41101,KR,PH,09/02/2020,02/09/2020,125,81.5,43.5,0.53,AS,AS
41102,KR,PH,16/02/2020,2/16/2020,120,81.5,38.5,0.47,AS,AS
41103,KR,PH,23/02/2020,2/23/2020,113,81.5,31.5,0.39,AS,AS
41104,KR,PH,01/03/2020,03/01/2020,100,81.5,18.5,0.23,AS,AS
41105,KR,PH,08/03/2020,03/08/2020,74,81.5,-7.5,-0.09,AS,AS
41106,KR,PH,15/03/2020,3/15/2020,47,81.5,-34.5,-0.42,AS,AS
41107,KR,PH,22/03/2020,3/22/2020,34,81.5,-47.5,-0.58,AS,AS
41108,KR,PH,29/03/2020,3/29/2020,14,81.5,-67.5,-0.83,AS,AS
41109,KR,PH,05/04/2020,04/05/2020,12,81.5,-69.5,-0.85,AS,AS
41110,KR,PH,12/04/2020,04/12/2020,11,81.5,-70.5,-0.87,AS,AS
41111,KR,PH,19/04/2020,4/19/2020,13,81.5,-68.5,-0.84,AS,AS
41112,KR,PH,26/04/2020,4/26/2020,14,81.5,-67.5,-0.83,AS,AS
41113,KR,PH,03/05/2020,05/03/2020,11,81.5,-70.5,-0.87,AS,AS
41114,KR,PH,10/05/2020,05/10/2020,8,81.5,-73.5,-0.9,AS,AS
41115,KR,PH,17/05/2020,5/17/2020,7,81.5,-74.5,-0.91,AS,AS
41116,KR,PH,24/05/2020,5/24/2020,7,81.5,-74.5,-0.91,AS,AS
41117,KR,PH,31/05/2020,5/31/2020,8,81.5,-73.5,-0.9,AS,AS
41118,KR,PH,07/06/2020,06/07/2020,10,81.5,-71.5,-0.88,AS,AS
41119,KR,PH,14/06/2020,6/14/2020,13,81.5,-68.5,-0.84,AS,AS
41120,KR,PH,21/06/2020,6/21/2020,14,81.5,-67.5,-0.83,AS,AS
41121,KR,PH,28/06/2020,6/28/2020,12,81.5,-69.5,-0.85,AS,AS
41122,KR,PH,05/07/2020,07/05/2020,12,81.5,-69.5,-0.85,AS,AS
41123,KR,PH,12/07/2020,07/12/2020,19,81.5,-62.5,-0.77,AS,AS
41124,KR,PH,19/07/2020,7/19/2020,16,81.5,-65.5,-0.8,AS,AS
41125,KR,PH,26/07/2020,7/26/2020,17,81.5,-64.5,-0.79,AS,AS
41126,KR,PH,02/08/2020,08/02/2020,14,81.5,-67.5,-0.83,AS,AS
41128,KR,PL,09/02/2020,02/09/2020,4,4,0,0,AS,EU
41129,KR,PL,16/02/2020,2/16/2020,3,4,-1,-0.25,AS,EU
41130,KR,PL,23/02/2020,2/23/2020,4,4,0,0,AS,EU
41131,KR,PL,01/03/2020,03/01/2020,3,4,-1,-0.25,AS,EU
41132,KR,PL,08/03/2020,03/08/2020,1,4,-3,-0.75,AS,EU
41133,KR,PL,15/03/2020,3/15/2020,2,4,-2,-0.5,AS,EU
41136,KR,PL,05/04/2020,04/05/2020,1,4,-3,-0.75,AS,EU
41139,KR,PL,26/04/2020,4/26/2020,2,4,-2,-0.5,AS,EU
41141,KR,PL,10/05/2020,05/10/2020,2,4,-2,-0.5,AS,EU
41143,KR,PL,24/05/2020,5/24/2020,1,4,-3,-0.75,AS,EU
41144,KR,PL,31/05/2020,5/31/2020,2,4,-2,-0.5,AS,EU
41145,KR,PL,07/06/2020,06/07/2020,1,4,-3,-0.75,AS,EU
41147,KR,PL,21/06/2020,6/21/2020,1,4,-3,-0.75,AS,EU
41148,KR,PL,28/06/2020,6/28/2020,1,4,-3,-0.75,AS,EU
41149,KR,PL,05/07/2020,07/05/2020,2,4,-2,-0.5,AS,EU
41151,KR,PL,19/07/2020,7/19/2020,1,4,-3,-0.75,AS,EU
41152,KR,PL,26/07/2020,7/26/2020,1,4,-3,-0.75,AS,EU
41153,KR,PL,02/08/2020,08/02/2020,1,4,-3,-0.75,AS,EU
41154,KR,PT,09/02/2020,02/09/2020,2,1,1,1,AS,EU
41155,KR,PT,16/02/2020,2/16/2020,1,1,0,0,AS,EU
41156,KR,PT,23/02/2020,2/23/2020,1,1,0,0,AS,EU
41157,KR,PT,01/03/2020,03/01/2020,1,1,0,0,AS,EU
41158,KR,PT,08/03/2020,03/08/2020,2,1,1,1,AS,EU
41170,KR,PT,31/05/2020,5/31/2020,1,1,0,0,AS,EU
41171,KR,PT,07/06/2020,06/07/2020,1,1,0,0,AS,EU
41173,KR,QA,09/02/2020,02/09/2020,11,8,3,0.38,AS,AS
41174,KR,QA,16/02/2020,2/16/2020,9,8,1,0.13,AS,AS
41175,KR,QA,23/02/2020,2/23/2020,10,8,2,0.25,AS,AS
41176,KR,QA,01/03/2020,03/01/2020,10,8,2,0.25,AS,AS
41177,KR,QA,08/03/2020,03/08/2020,12,8,4,0.5,AS,AS
41178,KR,QA,15/03/2020,3/15/2020,11,8,3,0.38,AS,AS
41179,KR,QA,22/03/2020,3/22/2020,8,8,0,0,AS,AS
41180,KR,QA,29/03/2020,3/29/2020,11,8,3,0.38,AS,AS
41181,KR,QA,05/04/2020,04/05/2020,11,8,3,0.38,AS,AS
41182,KR,QA,12/04/2020,04/12/2020,10,8,2,0.25,AS,AS
41183,KR,QA,19/04/2020,4/19/2020,7,8,-1,-0.13,AS,AS
41184,KR,QA,26/04/2020,4/26/2020,10,8,2,0.25,AS,AS
41185,KR,QA,03/05/2020,05/03/2020,7,8,-1,-0.13,AS,AS
41186,KR,QA,10/05/2020,05/10/2020,8,8,0,0,AS,AS
41187,KR,QA,17/05/2020,5/17/2020,7,8,-1,-0.13,AS,AS
41188,KR,QA,24/05/2020,5/24/2020,7,8,-1,-0.13,AS,AS
41189,KR,QA,31/05/2020,5/31/2020,11,8,3,0.38,AS,AS
41190,KR,QA,07/06/2020,06/07/2020,9,8,1,0.13,AS,AS
41191,KR,QA,14/06/2020,6/14/2020,10,8,2,0.25,AS,AS
41192,KR,QA,21/06/2020,6/21/2020,9,8,1,0.13,AS,AS
41193,KR,QA,28/06/2020,6/28/2020,8,8,0,0,AS,AS
41194,KR,QA,05/07/2020,07/05/2020,9,8,1,0.13,AS,AS
41195,KR,QA,12/07/2020,07/12/2020,11,8,3,0.38,AS,AS
41196,KR,QA,19/07/2020,7/19/2020,9,8,1,0.13,AS,AS
41197,KR,QA,26/07/2020,7/26/2020,7,8,-1,-0.13,AS,AS
41198,KR,QA,02/08/2020,08/02/2020,7,8,-1,-0.13,AS,AS
41199,KR,RS,19/04/2020,4/19/2020,1,1,0,0,AS,EU
41201,KR,RU,09/02/2020,02/09/2020,21,17.5,3.5,0.2,AS,EU
41202,KR,RU,16/02/2020,2/16/2020,18,17.5,0.5,0.03,AS,EU
41203,KR,RU,23/02/2020,2/23/2020,19,17.5,1.5,0.09,AS,EU
41204,KR,RU,01/03/2020,03/01/2020,21,17.5,3.5,0.2,AS,EU
41205,KR,RU,08/03/2020,03/08/2020,28,17.5,10.5,0.6,AS,EU
41206,KR,RU,15/03/2020,3/15/2020,19,17.5,1.5,0.09,AS,EU
41207,KR,RU,22/03/2020,3/22/2020,16,17.5,-1.5,-0.09,AS,EU
41208,KR,RU,29/03/2020,3/29/2020,16,17.5,-1.5,-0.09,AS,EU
41209,KR,RU,05/04/2020,04/05/2020,18,17.5,0.5,0.03,AS,EU
41210,KR,RU,12/04/2020,04/12/2020,16,17.5,-1.5,-0.09,AS,EU
41211,KR,RU,19/04/2020,4/19/2020,15,17.5,-2.5,-0.14,AS,EU
41212,KR,RU,26/04/2020,4/26/2020,19,17.5,1.5,0.09,AS,EU
41213,KR,RU,03/05/2020,05/03/2020,7,17.5,-10.5,-0.6,AS,EU
41214,KR,RU,10/05/2020,05/10/2020,10,17.5,-7.5,-0.43,AS,EU
41215,KR,RU,17/05/2020,5/17/2020,11,17.5,-6.5,-0.37,AS,EU
41216,KR,RU,24/05/2020,5/24/2020,12,17.5,-5.5,-0.31,AS,EU
41217,KR,RU,31/05/2020,5/31/2020,19,17.5,1.5,0.09,AS,EU
41218,KR,RU,07/06/2020,06/07/2020,11,17.5,-6.5,-0.37,AS,EU
41219,KR,RU,14/06/2020,6/14/2020,22,17.5,4.5,0.26,AS,EU
41220,KR,RU,21/06/2020,6/21/2020,17,17.5,-0.5,-0.03,AS,EU
41221,KR,RU,28/06/2020,6/28/2020,16,17.5,-1.5,-0.09,AS,EU
41222,KR,RU,05/07/2020,07/05/2020,15,17.5,-2.5,-0.14,AS,EU
41223,KR,RU,12/07/2020,07/12/2020,15,17.5,-2.5,-0.14,AS,EU
41224,KR,RU,19/07/2020,7/19/2020,14,17.5,-3.5,-0.2,AS,EU
41225,KR,RU,26/07/2020,7/26/2020,14,17.5,-3.5,-0.2,AS,EU
41226,KR,RU,02/08/2020,08/02/2020,7,17.5,-10.5,-0.6,AS,EU
41227,KR,SA,21/06/2020,6/21/2020,1,1,0,0,AS,AS
41229,KR,SG,09/02/2020,02/09/2020,57,50,7,0.14,AS,AS
41230,KR,SG,16/02/2020,2/16/2020,50,50,0,0,AS,AS
41231,KR,SG,23/02/2020,2/23/2020,50,50,0,0,AS,AS
41232,KR,SG,01/03/2020,03/01/2020,38,50,-12,-0.24,AS,AS
41233,KR,SG,08/03/2020,03/08/2020,18,50,-32,-0.64,AS,AS
41234,KR,SG,15/03/2020,3/15/2020,11,50,-39,-0.78,AS,AS
41235,KR,SG,22/03/2020,3/22/2020,9,50,-41,-0.82,AS,AS
41236,KR,SG,29/03/2020,3/29/2020,16,50,-34,-0.68,AS,AS
41237,KR,SG,05/04/2020,04/05/2020,19,50,-31,-0.62,AS,AS
41238,KR,SG,12/04/2020,04/12/2020,19,50,-31,-0.62,AS,AS
41239,KR,SG,19/04/2020,4/19/2020,14,50,-36,-0.72,AS,AS
41240,KR,SG,26/04/2020,4/26/2020,18,50,-32,-0.64,AS,AS
41241,KR,SG,03/05/2020,05/03/2020,6,50,-44,-0.88,AS,AS
41242,KR,SG,10/05/2020,05/10/2020,8,50,-42,-0.84,AS,AS
41243,KR,SG,17/05/2020,5/17/2020,17,50,-33,-0.66,AS,AS
41244,KR,SG,24/05/2020,5/24/2020,12,50,-38,-0.76,AS,AS
41245,KR,SG,31/05/2020,5/31/2020,16,50,-34,-0.68,AS,AS
41246,KR,SG,07/06/2020,06/07/2020,12,50,-38,-0.76,AS,AS
41247,KR,SG,14/06/2020,6/14/2020,18,50,-32,-0.64,AS,AS
41248,KR,SG,21/06/2020,6/21/2020,21,50,-29,-0.58,AS,AS
41249,KR,SG,28/06/2020,6/28/2020,13,50,-37,-0.74,AS,AS
41250,KR,SG,05/07/2020,07/05/2020,15,50,-35,-0.7,AS,AS
41251,KR,SG,12/07/2020,07/12/2020,15,50,-35,-0.7,AS,AS
41252,KR,SG,19/07/2020,7/19/2020,16,50,-34,-0.68,AS,AS
41253,KR,SG,26/07/2020,7/26/2020,18,50,-32,-0.64,AS,AS
41254,KR,SG,02/08/2020,08/02/2020,13,50,-37,-0.74,AS,AS
41255,KR,SK,14/06/2020,6/14/2020,1,1,0,0,AS,EU
41257,KR,TH,09/02/2020,02/09/2020,141,99.5,41.5,0.42,AS,AS
41258,KR,TH,16/02/2020,2/16/2020,112,99.5,12.5,0.13,AS,AS
41259,KR,TH,23/02/2020,2/23/2020,105,99.5,5.5,0.06,AS,AS
41260,KR,TH,01/03/2020,03/01/2020,80,99.5,-19.5,-0.2,AS,AS
41261,KR,TH,08/03/2020,03/08/2020,46,99.5,-53.5,-0.54,AS,AS
41262,KR,TH,15/03/2020,3/15/2020,27,99.5,-72.5,-0.73,AS,AS
41263,KR,TH,22/03/2020,3/22/2020,15,99.5,-84.5,-0.85,AS,AS
41264,KR,TH,29/03/2020,3/29/2020,21,99.5,-78.5,-0.79,AS,AS
41265,KR,TH,05/04/2020,04/05/2020,25,99.5,-74.5,-0.75,AS,AS
41266,KR,TH,12/04/2020,04/12/2020,27,99.5,-72.5,-0.73,AS,AS
41267,KR,TH,19/04/2020,4/19/2020,27,99.5,-72.5,-0.73,AS,AS
41268,KR,TH,26/04/2020,4/26/2020,27,99.5,-72.5,-0.73,AS,AS
41269,KR,TH,03/05/2020,05/03/2020,16,99.5,-83.5,-0.84,AS,AS
41270,KR,TH,10/05/2020,05/10/2020,17,99.5,-82.5,-0.83,AS,AS
41271,KR,TH,17/05/2020,5/17/2020,17,99.5,-82.5,-0.83,AS,AS
41272,KR,TH,24/05/2020,5/24/2020,9,99.5,-90.5,-0.91,AS,AS
41273,KR,TH,31/05/2020,5/31/2020,4,99.5,-95.5,-0.96,AS,AS
41274,KR,TH,07/06/2020,06/07/2020,12,99.5,-87.5,-0.88,AS,AS
41275,KR,TH,14/06/2020,6/14/2020,13,99.5,-86.5,-0.87,AS,AS
41276,KR,TH,21/06/2020,6/21/2020,19,99.5,-80.5,-0.81,AS,AS
41277,KR,TH,28/06/2020,6/28/2020,6,99.5,-93.5,-0.94,AS,AS
41278,KR,TH,05/07/2020,07/05/2020,9,99.5,-90.5,-0.91,AS,AS
41279,KR,TH,12/07/2020,07/12/2020,6,99.5,-93.5,-0.94,AS,AS
41280,KR,TH,19/07/2020,7/19/2020,11,99.5,-88.5,-0.89,AS,AS
41281,KR,TH,26/07/2020,7/26/2020,19,99.5,-80.5,-0.81,AS,AS
41282,KR,TH,02/08/2020,08/02/2020,11,99.5,-88.5,-0.89,AS,AS
41284,KR,TR,09/02/2020,02/09/2020,14,12,2,0.17,AS,AS
41285,KR,TR,16/02/2020,2/16/2020,6,12,-6,-0.5,AS,AS
41286,KR,TR,23/02/2020,2/23/2020,17,12,5,0.42,AS,AS
41287,KR,TR,01/03/2020,03/01/2020,9,12,-3,-0.25,AS,AS
41293,KR,TR,12/04/2020,04/12/2020,1,12,-11,-0.92,AS,AS
41294,KR,TR,19/04/2020,4/19/2020,1,12,-11,-0.92,AS,AS
41299,KR,TR,24/05/2020,5/24/2020,1,12,-11,-0.92,AS,AS
41301,KR,TR,07/06/2020,06/07/2020,2,12,-10,-0.83,AS,AS
41302,KR,TR,14/06/2020,6/14/2020,3,12,-9,-0.75,AS,AS
41303,KR,TR,21/06/2020,6/21/2020,2,12,-10,-0.83,AS,AS
41304,KR,TR,28/06/2020,6/28/2020,4,12,-8,-0.67,AS,AS
41305,KR,TR,05/07/2020,07/05/2020,4,12,-8,-0.67,AS,AS
41306,KR,TR,12/07/2020,07/12/2020,5,12,-7,-0.58,AS,AS
41307,KR,TR,19/07/2020,7/19/2020,3,12,-9,-0.75,AS,AS
41308,KR,TR,26/07/2020,7/26/2020,6,12,-6,-0.5,AS,AS
41310,KR,TW,09/02/2020,02/09/2020,184,153,31,0.2,AS,AS
41311,KR,TW,16/02/2020,2/16/2020,141,153,-12,-0.08,AS,AS
41312,KR,TW,23/02/2020,2/23/2020,142,153,-11,-0.07,AS,AS
41313,KR,TW,01/03/2020,03/01/2020,53,153,-100,-0.65,AS,AS
41314,KR,TW,08/03/2020,03/08/2020,25,153,-128,-0.84,AS,AS
41315,KR,TW,15/03/2020,3/15/2020,21,153,-132,-0.86,AS,AS
41316,KR,TW,22/03/2020,3/22/2020,18,153,-135,-0.88,AS,AS
41317,KR,TW,29/03/2020,3/29/2020,30,153,-123,-0.8,AS,AS
41318,KR,TW,05/04/2020,04/05/2020,34,153,-119,-0.78,AS,AS
41319,KR,TW,12/04/2020,04/12/2020,33,153,-120,-0.78,AS,AS
41320,KR,TW,19/04/2020,4/19/2020,26,153,-127,-0.83,AS,AS
41321,KR,TW,26/04/2020,4/26/2020,32,153,-121,-0.79,AS,AS
41322,KR,TW,03/05/2020,05/03/2020,25,153,-128,-0.84,AS,AS
41323,KR,TW,10/05/2020,05/10/2020,28,153,-125,-0.82,AS,AS
41324,KR,TW,17/05/2020,5/17/2020,28,153,-125,-0.82,AS,AS
41325,KR,TW,24/05/2020,5/24/2020,23,153,-130,-0.85,AS,AS
41326,KR,TW,31/05/2020,5/31/2020,31,153,-122,-0.8,AS,AS
41327,KR,TW,07/06/2020,06/07/2020,26,153,-127,-0.83,AS,AS
41328,KR,TW,14/06/2020,6/14/2020,34,153,-119,-0.78,AS,AS
41329,KR,TW,21/06/2020,6/21/2020,31,153,-122,-0.8,AS,AS
41330,KR,TW,28/06/2020,6/28/2020,24,153,-129,-0.84,AS,AS
41331,KR,TW,05/07/2020,07/05/2020,25,153,-128,-0.84,AS,AS
41332,KR,TW,12/07/2020,07/12/2020,27,153,-126,-0.82,AS,AS
41333,KR,TW,19/07/2020,7/19/2020,27,153,-126,-0.82,AS,AS
41334,KR,TW,26/07/2020,7/26/2020,26,153,-127,-0.83,AS,AS
41335,KR,TW,02/08/2020,08/02/2020,10,153,-143,-0.93,AS,AS
41336,KR,UA,19/04/2020,4/19/2020,1,1,0,0,AS,EU
41338,KR,US,09/02/2020,02/09/2020,219,177,42,0.24,AS,NA
41339,KR,US,16/02/2020,2/16/2020,193,177,16,0.09,AS,NA
41340,KR,US,23/02/2020,2/23/2020,209,177,32,0.18,AS,NA
41341,KR,US,01/03/2020,03/01/2020,206,177,29,0.16,AS,NA
41342,KR,US,08/03/2020,03/08/2020,197,177,20,0.11,AS,NA
41343,KR,US,15/03/2020,3/15/2020,135,177,-42,-0.24,AS,NA
41344,KR,US,22/03/2020,3/22/2020,99,177,-78,-0.44,AS,NA
41345,KR,US,29/03/2020,3/29/2020,130,177,-47,-0.27,AS,NA
41346,KR,US,05/04/2020,04/05/2020,158,177,-19,-0.11,AS,NA
41347,KR,US,12/04/2020,04/12/2020,155,177,-22,-0.12,AS,NA
41348,KR,US,19/04/2020,4/19/2020,156,177,-21,-0.12,AS,NA
41349,KR,US,26/04/2020,4/26/2020,192,177,15,0.08,AS,NA
41350,KR,US,03/05/2020,05/03/2020,172,177,-5,-0.03,AS,NA
41351,KR,US,10/05/2020,05/10/2020,212,177,35,0.2,AS,NA
41352,KR,US,17/05/2020,5/17/2020,176,177,-1,-0.01,AS,NA
41353,KR,US,24/05/2020,5/24/2020,180,177,3,0.02,AS,NA
41354,KR,US,31/05/2020,5/31/2020,217,177,40,0.23,AS,NA
41355,KR,US,07/06/2020,06/07/2020,157,177,-20,-0.11,AS,NA
41356,KR,US,14/06/2020,6/14/2020,205,177,28,0.16,AS,NA
41357,KR,US,21/06/2020,6/21/2020,192,177,15,0.08,AS,NA
41358,KR,US,28/06/2020,6/28/2020,164,177,-13,-0.07,AS,NA
41359,KR,US,05/07/2020,07/05/2020,167,177,-10,-0.06,AS,NA
41360,KR,US,12/07/2020,07/12/2020,174,177,-3,-0.02,AS,NA
41361,KR,US,19/07/2020,7/19/2020,149,177,-28,-0.16,AS,NA
41362,KR,US,26/07/2020,7/26/2020,168,177,-9,-0.05,AS,NA
41363,KR,US,02/08/2020,08/02/2020,117,177,-60,-0.34,AS,NA
41364,KR,VN,28/06/2020,6/28/2020,13,10,3,0.3,AS,AS
41365,KR,VN,05/07/2020,07/05/2020,15,10,5,0.5,AS,AS
41366,KR,VN,12/07/2020,07/12/2020,17,10,7,0.7,AS,AS
41367,KR,VN,19/07/2020,7/19/2020,15,10,5,0.5,AS,AS
41368,KW,BH,21/06/2020,6/21/2020,1,1,0,0,AS,AS
41369,KW,DE,02/08/2020,08/02/2020,1,1,0,0,AS,EU
41371,KZ,AE,09/02/2020,02/09/2020,16,19.5,-3.5,-0.18,AS,AS
41372,KZ,AE,16/02/2020,2/16/2020,18,19.5,-1.5,-0.08,AS,AS
41373,KZ,AE,23/02/2020,2/23/2020,17,19.5,-2.5,-0.13,AS,AS
41374,KZ,AE,01/03/2020,03/01/2020,20,19.5,0.5,0.03,AS,AS
41375,KZ,AE,08/03/2020,03/08/2020,20,19.5,0.5,0.03,AS,AS
41376,KZ,AE,15/03/2020,3/15/2020,16,19.5,-3.5,-0.18,AS,AS
41377,KZ,AE,22/03/2020,3/22/2020,9,19.5,-10.5,-0.54,AS,AS
41378,KZ,AE,29/03/2020,3/29/2020,2,19.5,-17.5,-0.9,AS,AS
41379,KZ,AE,05/04/2020,04/05/2020,1,19.5,-18.5,-0.95,AS,AS
41381,KZ,AE,19/04/2020,4/19/2020,1,19.5,-18.5,-0.95,AS,AS
41382,KZ,AE,26/04/2020,4/26/2020,1,19.5,-18.5,-0.95,AS,AS
41385,KZ,AE,17/05/2020,5/17/2020,2,19.5,-17.5,-0.9,AS,AS
41386,KZ,AE,24/05/2020,5/24/2020,1,19.5,-18.5,-0.95,AS,AS
41387,KZ,AE,31/05/2020,5/31/2020,1,19.5,-18.5,-0.95,AS,AS
41388,KZ,AE,07/06/2020,06/07/2020,2,19.5,-17.5,-0.9,AS,AS
41389,KZ,AE,14/06/2020,6/14/2020,2,19.5,-17.5,-0.9,AS,AS
41392,KZ,AE,05/07/2020,07/05/2020,1,19.5,-18.5,-0.95,AS,AS
41393,KZ,AE,12/07/2020,07/12/2020,3,19.5,-16.5,-0.85,AS,AS
41395,KZ,AE,26/07/2020,7/26/2020,2,19.5,-17.5,-0.9,AS,AS
41396,KZ,AT,19/04/2020,4/19/2020,1,1,0,0,AS,EU
41398,KZ,AT,03/05/2020,05/03/2020,1,1,0,0,AS,EU
41399,KZ,BE,09/02/2020,02/09/2020,1,1,0,0,AS,EU
41413,KZ,BE,17/05/2020,5/17/2020,1,1,0,0,AS,EU
41414,KZ,BE,24/05/2020,5/24/2020,1,1,0,0,AS,EU
41416,KZ,BE,07/06/2020,06/07/2020,1,1,0,0,AS,EU
41420,KZ,BE,05/07/2020,07/05/2020,1,1,0,0,AS,EU
41423,KZ,BE,26/07/2020,7/26/2020,1,1,0,0,AS,EU
41424,KZ,BG,31/05/2020,5/31/2020,3,1,2,2,AS,EU
41425,KZ,BG,07/06/2020,06/07/2020,2,1,1,1,AS,EU
41426,KZ,BG,14/06/2020,6/14/2020,1,1,0,0,AS,EU
41430,KZ,BG,12/07/2020,07/12/2020,1,1,0,0,AS,EU
41431,KZ,BR,10/05/2020,05/10/2020,1,1,0,0,AS,SA
41434,KZ,BR,31/05/2020,5/31/2020,1,1,0,0,AS,SA
41436,KZ,BY,09/02/2020,02/09/2020,4,1,3,3,AS,EU
41437,KZ,BY,16/02/2020,2/16/2020,4,1,3,3,AS,EU
41438,KZ,BY,23/02/2020,2/23/2020,4,1,3,3,AS,EU
41439,KZ,BY,01/03/2020,03/01/2020,5,1,4,4,AS,EU
41440,KZ,BY,08/03/2020,03/08/2020,5,1,4,4,AS,EU
41441,KZ,BY,15/03/2020,3/15/2020,5,1,4,4,AS,EU
41442,KZ,BY,22/03/2020,3/22/2020,1,1,0,0,AS,EU
41443,KZ,BY,29/03/2020,3/29/2020,2,1,1,1,AS,EU
41446,KZ,BY,19/04/2020,4/19/2020,1,1,0,0,AS,EU
